id,count
0,106.20622222222222
1,239.66
2,89.62400000000001
4,43.49611111111111
5,80.32444444444444
10,117.33333333333333
11,94.16222222222223
12,355.16777777777776
15,56.163333333333334
17,147.07029100529098
18,282.99888888888887
23,261.79777777777775
25,103.08092592592594
26,52.89888888888889
31,166.07777777777778
39,115.65444444444445
40,25.252407407407404
41,167.84851851851855
42,384.4588888888889
43,165.37925925925927
51,190.27219576719577
52,82.05666666666667
54,28.616666666666667
60,118.90097222222222
61,137.31074074074073
62,104.73091005291006
63,30.97833333333333
65,95.4343822843823
66,117.1812962962963
68,159.96555555555557
71,68.25666666666666
80,42.22388888888889
82,75.02222222222223
94,134.84071296296298
98,247.84589947089947
101,54.29222222222222
102,133.63833333333332
107,142.42
112,223.73666666666668
113,101.38333333333334
115,51.696666666666665
116,110.81496632996632
120,122.86766666666666
121,79.96555555555555
122,323.18111111111114
132,202.17111111111112
143,99.40777777777778
147,71.41
150,22.22888888888889
151,85.19944444444444
152,197.92370370370372
153,90.24333333333334
155,187.9777777777778
156,115.95722222222223
159,136.62068783068784
161,104.52529629629629
163,50.59166666666667
177,139.49179894179892
186,26.52777777777778
188,13.437083333333334
190,81.44992592592592
191,89.1146851851852
192,256.51994444444443
195,292.99333333333334
200,148.40555555555557
209,317.0855555555556
210,26.273333333333333
211,218.1448148148148
214,145.39444444444445
215,36.4237037037037
218,106.3651851851852
219,34.31650793650793
222,109.30620370370372
225,15.748888888888889
228,313.60055555555556
236,169.6187037037037
241,38.785740740740735
242,168.43055555555554
243,185.54118783068782
245,26.66888888888889
247,236.79444444444445
251,132.37333333333333
252,52.93718518518518
253,84.93666666666667
254,94.37675925925926
258,319.47333333333336
260,54.144444444444446
261,142.60055555555556
265,90.75277777777778
266,249.58907407407406
267,299.26944444444445
269,141.05666666666667
270,71.73
275,102.35712698412699
278,49.73555555555556
279,82.145
286,93.18214814814814
287,28.39592592592593
288,213.43944444444443
289,145.7811111111111
293,19.217777777777776
294,144.06444444444443
297,30.232222222222223
302,121.41259259259259
303,107.05888888888889
304,64.63
307,101.18111111111111
309,23.826666666666668
311,155.4209259259259
312,120.62333333333333
314,191.23503703703702
315,190.07105623388958
319,147.885
322,107.76190151515152
323,66.39481481481481
325,118.37555555555555
327,183.93777777777777
330,40.71333333333333
332,158.59277777777777
333,17.965
338,100.11368783068784
341,122.82555555555555
345,188.82851851851854
348,93.19444444444444
