id,count
0,53.982
1,181.546
2,86.09
4,33.37
5,109.844
10,83.116
11,148.588
12,202.384
15,49.472
17,59.138
18,254.14666666666665
23,204.204
25,105.044
26,51.512
31,148.756
39,123.59
40,28.824
41,214.1252
42,203.114
43,154.725
51,200.93166666666667
52,54.33
54,28.082
60,123.12
61,123.222
62,114.104
63,30.232
65,104.174
66,88.436
68,163.416
71,69.058
80,38.038
82,76.686
94,134.0786666666667
98,228.69866666666667
101,46.652
102,126.885
107,153.756
112,202.876
113,56.03
115,55.192
116,118.84
120,55.7
121,80.07
122,234.032
132,210.382
143,50.946
147,71.49
150,14.696
151,85.436
152,191.88
153,94.028
155,67.134
156,151.776
159,171.214
161,60.192
163,47.932
177,164.547
186,25.918
188,18.8105
190,54.234
191,90.37
192,209.49735714285717
195,262.746
200,144.712
209,233.02233333333334
210,26.564
211,207.798
214,201.91920000000002
215,34.89
218,97.666
219,33.958
222,58.426
225,16.464
228,245.21
236,223.885
241,38.012
242,167.84725714285716
243,204.276
245,23.268
247,228.26385714285715
251,129.478
252,45.478
253,84.94
254,72.952
258,205.07066666666665
260,57.682
261,144.684
265,103.254
266,236.47285714285715
267,225.29475
269,153.814
270,73.52
275,94.51666666666665
278,48.33
279,80.38
286,61.18
287,30.048
288,212.5312
289,149.736
293,19.234
294,137.761
297,46.518
302,84.354
303,52.614
304,93.786
307,99.692
309,20.464
311,160.495
312,129.982
314,159.508
315,245.10266666666666
319,153.438
322,118.852
323,65.044
325,119.846
327,156.824
330,40.958
332,178.044
333,16.014
338,95.346
341,70.716
345,216.27720000000002
348,100.59
349,51.768
350,78.272
352,47.08
355,13.99
356,224.38625
358,56.86
363,124.8472
369,151.306
371,20.262
372,148.137
375,244.332
380,121.82119999999999
388,45.172
391,136.152
392,222.14641666666665
393,216.48366666666666
394,67.93266666666666
396,31.528
401,41.626
407,83.562
409,89.184
410,90.162
416,107.896
418,80.016
420,152.811
421,197.466
422,122.116
424,241.926
428,197.538
429,195.766
431,205.00320000000002
435,12.52
439,80.742
441,25.492
447,85.266
449,146.176
451,137.388
452,23.65066666666667
454,217.902
458,199.414
463,125.30466666666668
467,23.066666666666666
470,187.97986666666668
471,146.746
474,252.15160714285716
478,25.720666666666666
483,75.062
484,141.454
485,92.098
486,137.204
491,99.394
494,81.312
495,222.17
497,220.5773904761905
499,157.134
515,127.074
518,210.75066666666666
521,62.276
525,132.586
529,218.37091666666666
532,114.912
534,83.258
540,109.322
544,239.752
547,169.756
549,44.204
563,41.062
564,129.352
567,87.74
572,118.752
577,123.305
578,226.1966666666667
585,195.91175
588,144.374
589,120.956
590,110.57
592,26.56
594,190.67541666666665
596,22.402
598,200.162
599,145.708
605,43.362
606,126.22
607,238.05675
608,209.87133333333335
609,60.766
610,224.41
611,61.516
614,131.106
615,214.207
616,233.18885714285716
617,124.962
618,232.12333333333333
624,80.966
629,146.29
631,96.042
633,56.946
637,33.556
638,99.28866666666667
643,68.654
644,144.054
645,43.21
646,221.87675
648,163.774
650,41.8
651,66.964
652,163.032
656,133.308
657,29.784333333333333
659,41.372
660,192.933
662,101.864
665,229.772
675,225.618
681,144.948
682,150.104
685,19.8324
686,196.276
689,30.964
696,139.379
703,141.916
704,99.08
705,188.854
714,235.53378333333333
717,54.686
718,24.514666666666667
720,42.576
721,213.674
723,224.28670000000002
726,68.53
728,136.374
730,63.218
731,36.566
734,219.8944
737,72.62
738,15.036
745,170.4246666666667
746,36.776
749,225.76333333333332
752,31.466
753,69.412
758,226.14200000000002
765,29.162
766,205.994
768,84.812
769,185.656
