id,count
0,104.65436406316769
1,242.33691595676018
2,91.46134945603234
4,47.71602342576526
5,89.39031148215929
10,114.73861703976014
11,103.75930917179453
12,357.4081657253607
15,54.058501907376176
17,130.52017557699912
18,282.88308541952864
23,246.78305258702756
25,109.52157948647611
26,51.036425194242476
31,170.9290893550251
39,127.50410134314352
40,25.93868776660102
41,176.78965437866125
42,369.4633705686395
43,153.08970101971178
51,191.73701602987884
52,83.4672584245802
54,34.51917637664759
60,118.3054759231639
61,136.99262377867564
62,103.9282482955771
63,29.224593856826054
65,96.86191479157496
66,112.93426022081204
68,162.4814334444905
71,69.13920907818964
80,40.55651446349126
82,71.41084615807016
94,134.95273477180197
98,251.78345596311127
101,53.090072888947255
102,133.31281141777674
107,137.45781670098103
112,214.29470503533759
113,98.44626840066731
115,52.25881847648603
116,111.69823913672224
120,134.55875216725258
121,84.32282037175159
122,317.4721190537227
132,196.64165622970057
143,94.78660838883602
147,69.65511995572359
150,19.78251029607206
151,88.77438212435064
152,221.27223831559004
153,92.29346878853008
155,176.74511475891447
156,117.33689299013953
159,147.82247691469732
161,114.31031192162298
163,47.079497856899685
177,154.14753217678165
186,31.30429490677999
188,16.658050593041118
190,85.58583493527442
191,89.35298592291895
192,260.4293583976141
195,296.183771897936
200,155.48233887609453
209,308.9194291559372
210,31.548735799798866
211,211.17381669444742
214,147.76028825828234
215,38.42153557816175
218,106.87902322812509
219,33.866007728485194
222,127.0850926280717
225,17.2396069322509
228,311.3616513980071
236,173.7373361594987
241,36.59896526703748
242,177.51607743302668
243,193.46764018461627
245,26.34769858254728
247,242.13879090586644
251,135.851109208751
252,65.31294782900423
253,86.21416982712852
254,95.64485680978255
258,302.53445471745
260,55.60591424245558
261,142.5933393418562
265,92.55230186521129
266,246.72800043636445
267,298.51446056958974
269,151.19255491499672
270,67.57273536385699
275,105.47109102937553
278,49.92504445877904
279,86.311480265597
286,99.36763647036288
287,27.653682456222718
288,210.31125090398137
289,153.7032242779302
293,19.2331478818421
294,148.47591678528644
297,33.853523396193665
302,117.43575203242094
303,98.68496723559889
304,72.14921008304283
307,100.77486635521123
309,23.747016148299252
311,154.39139893215568
312,124.00334655378612
314,188.63547051168834
315,196.30385377429204
319,159.5367104467035
322,107.70082367068392
323,61.963930342375335
325,123.62571831020347
327,189.59566596928605
330,39.11781384014976
332,164.92627422243189
333,19.810262254327633
338,102.56503356214523
341,117.84075798916831
345,197.6327457442634
348,97.9794620258633
349,54.28559021250153
350,110.11804991315648
352,50.80181473646164
355,18.577372116101365
356,212.62907513435547
358,58.278291074894156
363,121.7171716849529
369,154.54625093623892
371,23.69068756863392
372,145.67946363656066
375,276.5799522340693
380,125.87734570183085
388,43.53481177423001
391,139.34931678719684
392,248.04081993289662
393,361.7541438323793
394,188.61465446133386
396,29.832562463650238
401,36.944102306797724
407,75.41951902659856
409,93.13407300812588
410,112.65700900890724
416,85.43572826095398
418,114.39463351870064
420,152.4849466280047
421,192.24236144772905
422,127.95721577530499
424,287.0511825974894
428,338.5831138131432
429,254.58642833430324
431,160.30480272655834
435,14.94025300264127
439,101.15027581686716
441,29.365005362014468
447,86.10677749519573
449,140.82694805217318
451,144.70176600732773
452,29.91035701987542
454,209.94227263729283
458,239.6798880157539
463,133.14624870964758
467,28.422721060915425
470,208.76338389049172
471,143.61676398916953
474,279.2151695046326
478,32.1860627184892
483,117.47084281106154
484,134.28197350449733
485,91.41467818322683
486,138.3194738187313
491,99.98420434949143
494,95.62854087447211
495,217.63058831830662
497,213.2895911196947
499,180.97530699397257
515,123.73858863390049
518,207.62923248048236
521,158.38589097928036
525,150.05485162096326
529,244.6863517768699
532,114.54621798104323
534,81.39432717608464
540,94.15144084354175
544,289.94912337832943
547,156.6430201364857
549,46.03815979845057
563,41.396541234240466
564,151.58440987373987
