id,count
0,118.59982332155477
1,238.2058303886926
2,49.60482921083628
4,59.922927533793256
5,59.56890459363957
10,135.79593639575972
11,181.3972320376914
12,324.09010600706716
15,50.573272477424425
17,135.98027090694936
18,247.80168013238054
23,274.4187279151943
25,124.82210794211676
26,66.0711766164528
31,165.24613181282797
39,136.2345489414394
40,27.17798629852214
41,135.02597173144875
42,364.611160188457
43,165.2874954169552
51,192.31068904593644
52,99.18842756183746
54,53.07803297997644
60,122.8659081236092
61,130.26256492220767
62,114.5905209337188
63,28.565085467879197
65,102.50479135116944
66,121.21584216725557
68,170.06161660777386
71,75.03710247349824
80,58.68675644298668
82,82.28146699197936
94,134.9098642274466
98,269.31275029446414
101,57.69105810757754
102,134.36699459256877
107,93.07950530035336
112,193.65936395759718
113,106.0839222614841
115,50.462308598351
116,122.31409769068777
120,158.94142268214705
121,71.69575971731449
122,326.3409893992932
132,201.6198536627224
143,104.79681978798587
147,77.72404789948959
150,27.73360510374877
151,86.76025786639745
152,219.1205157327949
153,96.02134864546524
155,148.00294464075384
156,70.90503533568905
159,169.4239348523618
161,130.95265578551798
163,59.033352964271685
177,160.08126103737098
186,45.42231636149481
188,20.193027896554565
190,100.46919905771495
191,84.36970504515115
192,266.4810112737675
195,253.05344522968198
200,156.70297408716135
209,311.1048292108363
210,45.416666666666664
211,199.28925206124853
214,173.95008833922262
215,60.286550318133905
218,112.9693069004023
219,37.26248587756834
222,117.33408421672557
225,19.730013830927852
228,315.10335689045934
236,197.97262468772533
241,36.0663336418195
242,188.92404606166033
243,205.08691124108148
245,44.5017400149909
247,227.92805681754447
251,144.84392677405043
252,85.64503617701499
253,87.37102473498233
254,107.63242960906389
258,323.9386336866902
260,60.15214028217561
261,146.01598582280656
265,91.8540298012341
266,234.58377694155084
267,291.0485865724382
269,157.73270453532683
270,75.26462719363363
275,106.84832423171646
278,68.64328621908126
279,78.16437105787811
286,122.05106007067137
287,33.51716203163256
288,209.71643443766
289,154.9733487360696
293,28.13801965258004
294,159.67510937237088
297,24.641689153014244
302,129.28180212014135
303,106.88339222614842
304,53.717608951707895
307,103.54222614840988
309,38.232938225475884
311,156.71536751921028
312,110.32744405182567
314,170.84608362779744
315,225.60500915007245
319,156.15102415252593
322,119.99322018774315
323,68.12225025902008
325,129.28232590690246
327,186.7593238034051
